time,problem-solving-frequency
3071622,44559
3071641,44560
3071658,44561
3071755,44562
3071770,44563
3071842,44564
3071853,44565
3071862,44566
3071931,44567
3071942,44568
3071951,44569
3072041,44570
3072148,44571
3072162,44572
3072176,44573
3072256,44574
3072273,44575
3072288,44576
3072336,44577
3072352,44578
3072370,44579
3072463,44580
3072554,44581
3072574,44582
3072590,44583
3072662,44584
3072678,44585
3072798,44586
3072925,44587
3073000,44588
3073011,44589
3073022,44590
3073094,44591
3073105,44592
3073114,44593
3073216,44594
3073324,44595
3073411,44596
3073541,44597
3073556,44598
3073665,44599
3073782,44600
3073796,44601
3073810,44602
3073902,44603
3073916,44604
3073930,44605
3073988,44606
3074002,44607
3074016,44608
3074088,44609
3074099,44610
3074108,44611
3074177,44612
3074188,44613
3074197,44614
3074266,44615
3074277,44616
3074380,44617
3074485,44618
3074707,44619
3074910,44620
3075132,44621
3075146,44622
3075222,44623
3075295,44624
3075310,44625
3075456,44626
3075557,44627
3075653,44628
3075747,44629
3075763,44630
3075854,44631
3075964,44632
3075978,44633
3075992,44634
3076086,44635
3076113,44636
3076226,44637
3076332,44638
3076398,44639
3076505,44640
3076520,44641
3076535,44642
3076638,44643
3076652,44644
3076710,44645
3076739,44646
3076796,44647
3076828,44648
3076899,44649
3076988,44650
3077170,44651
3077445,44652
3077529,44653
3077645,44654
3077758,44655
3077876,44656
3078101,44657
3078187,44658
3078322,44659
3078337,44660
3078519,44661
3078535,44662
3078644,44663
3078721,44664
3078736,44665
3078752,44666
3078947,44667
3079177,44668
3079281,44669
3079297,44670
3079439,44671
3079473,44672
3079542,44673
3079617,44674
3079651,44675
3079713,44676
3079727,44677
3079931,44678
3080010,44679
3080025,44680
3080119,44681
3080144,44682
3080218,44683
3080232,44684
3080246,44685
3080326,44686
3080340,44687
3080354,44688
3080457,44689
3080471,44690
3080559,44691
3080681,44692
3080771,44693
3080782,44694
3080878,44695
3080983,44696
3080997,44697
3081088,44698
3081215,44699
3081311,44700
3081409,44701
3081423,44702
3081480,44703
3081495,44704
3081510,44705
3081610,44706
3081708,44707
3081824,44708
3081838,44709
3082194,44710
3082205,44711
3082288,44712
3082354,44713
3082365,44714
3082376,44715
3082490,44716
3082576,44717
3082673,44718
3082687,44719
3082770,44720
3082875,44721
3082889,44722
3082964,44723
3082975,44724
3082986,44725
3083057,44726
3083068,44727
3083244,44728
3083271,44729
3083360,44730
3083374,44731
3083389,44732
3083492,44733
3083586,44734
3083689,44735
3083787,44736
3083798,44737
3083895,44738
3083987,44739
3084001,44740
3084108,44741
3084206,44742
3084302,44743
3084388,44744
3084402,44745
3084416,44746
3084526,44747
3084541,44748
3084645,44749
3084750,44750
3084764,44751
3084778,44752
3084973,44753
3085055,44754
3085084,44755
3085159,44756
3085170,44757
3085179,44758
3085283,44759
3085386,44760
3085519,44761
3085622,44762
3085638,44763
3085696,44764
3085728,44765
3085931,44766
3086028,44767
3086111,44768
3086204,44769
3086315,44770
3086440,44771
3086776,44772
3086874,44773
3087001,44774
3087078,44775
3087089,44776
3087100,44777
3087270,44778
3087366,44779
3087441,44780
3087452,44781
3087462,44782
3087624,44783
3087786,44784
3087845,44785
3087873,44786
3088097,44787
3088111,44788
3088287,44789
3088303,44790
3088318,44791
3088386,44792
3088400,44793
3088414,44794
3088511,44795
3088528,44796
3088611,44797
3088625,44798
3088727,44799
3088810,44800
3088825,44801
3088840,44802
3088902,44803
3088929,44804
3089000,44805
3089091,44806
3089102,44807
3089113,44808
3089185,44809
3089196,44810
3089207,44811
3089304,44812
3089315,44813
3089324,44814
3089393,44815
3089404,44816
3089415,44817
3089589,44818
3089604,44819
3089712,44820
3089887,44821
3089905,44822
3089991,44823
3090002,44824
3090013,44825
3090087,44826
3090098,44827
3090109,44828
3090181,44829
3090192,44830
3090259,44831
3090270,44832
3090280,44833
3090352,44834
3090367,44835
3090382,44836
3090570,44837
3090737,44838
3090810,44839
3090824,44840
3090838,44841
3090906,44842
3090933,44843
3091023,44844
3091096,44845
3091180,44846
3091194,44847
3091269,44848
3091280,44849
3091289,44850
3091358,44851
3091369,44852
3091380,44853
3091452,44854
3091463,44855
3091474,44856
3091542,44857
3091556,44858
3091570,44859
3091642,44860
3091653,44861
3091662,44862
3091871,44863
3091886,44864
3091901,44865
3091982,44866
3091998,44867
3092013,44868
3092082,44869
3092100,44870
3092212,44871
3092333,44872
3092503,44873
3092685,44874
3092779,44875
3092794,44876
3092809,44877
3092879,44878
3092898,44879
3092960,44880
3092975,44881
3092991,44882
3093084,44883
3093154,44884
3093169,44885
3093185,44886
3093232,44887
3093310,44888
3093324,44889
3093621,44890
3093819,44891
3093903,44892
3093930,44893
3094000,44894
3094014,44895
3094114,44896
3094129,44897
3094144,44898
3094212,44899
3094240,44900
3094421,44901
3094534,44902
3094550,44903
3094659,44904
3094767,44905
3094782,44906
3094797,44907
3094878,44908
3094892,44909
3094989,44910
3095000,44911
3095010,44912
3095069,44913
3095086,44914
3095103,44915
3095199,44916
3095215,44917
3095398,44918
3095576,44919
3095736,44920
3095750,44921
3095821,44922
3095904,44923
3096096,44924
3096113,44925
3096215,44926
3096230,44927
3096555,44928
3096672,44929
3096848,44930
3096862,44931
3096876,44932
3096948,44933
3096959,44934
3096970,44935
3097042,44936
3097053,44937
3097160,44938
3097171,44939
3097181,44940
3097253,44941
3097264,44942
3097274,44943
3097462,44944
3097481,44945
3097778,44946
3097884,44947
3098026,44948
3098110,44949
3098125,44950
3098249,44951
3098263,44952
3098367,44953
3098456,44954
3098587,44955
3098659,44956
3098670,44957
3098681,44958
3098797,44959
3098991,44960
3099063,44961
3099074,44962
3099085,44963
3099156,44964
3099167,44965
3099178,44966
3099249,44967
3099260,44968
3099269,44969
3099338,44970
3099349,44971
3099359,44972
3099433,44973
3099444,44974
3099455,44975
3099622,44976
3099716,44977
3099731,44978
3099996,44979
3100101,44980
3100207,44981
3100406,44982
3100422,44983
3100505,44984
3100917,44985
3100932,44986
3101123,44987
3101194,44988
3101208,44989
3101223,44990
3101293,44991
3101387,44992
3101419,44993
3101591,44994
3101707,44995
3101725,44996
3101810,44997
3101912,44998
3101927,44999
3102008,45000
3102131,45001
3102145,45002
3102253,45003
3102264,45004
3102275,45005
3102345,45006
3102372,45007
3102433,45008
3102529,45009
3102630,45010
3102644,45011
3102742,45012
3102839,45013
3102935,45014
3102946,45015
3103039,45016
3103053,45017
3103160,45018
3103279,45019
3103496,45020
3103617,45021
3103961,45022
3104045,45023
3104060,45024
3104076,45025
3104165,45026
3104269,45027
3104283,45028
3104393,45029
3104473,45030
3104501,45031
3104600,45032
3104703,45033
3104819,45034
3105063,45035
3105079,45036
3105203,45037
3105217,45038
3105311,45039
3105395,45040
3105491,45041
3105506,45042
3105624,45043
3105735,45044
3105749,45045
3105832,45046
3105843,45047
3105913,45048
3106011,45049
3106025,45050
3106124,45051
3106140,45052
3106305,45053
3106319,45054
3106333,45055
3106400,45056
3106536,45057
3106618,45058
3106686,45059
3106702,45060
3106807,45061
3106821,45062
3106915,45063
3106932,45064
3107016,45065
3107101,45066
3107174,45067
3107189,45068
3107277,45069
3107385,45070
3107474,45071
3107501,45072
3107813,45073
3107899,45074
3108007,45075
3108018,45076
3108091,45077
3108102,45078
3108178,45079
3108189,45080
3108199,45081
3108273,45082
3108284,45083
3108355,45084
3108366,45085
3108614,45086
3108804,45087
3108921,45088
3109079,45089
3109093,45090
3109226,45091
3109344,45092
3109461,45093
3109573,45094
3109637,45095
3109824,45096
3109841,45097
3109857,45098
3109921,45099
3109938,45100
3109952,45101
3110044,45102
3110117,45103
3110194,45104
3110289,45105
3110319,45106
3110401,45107
3110415,45108
3110429,45109
3110543,45110
3110639,45111
3110733,45112
3110830,45113
3110919,45114
3110933,45115
3111019,45116
3111030,45117
3111096,45118
3111107,45119
3111118,45120
3111218,45121
3111308,45122
3111323,45123
3111430,45124
3111457,45125
3111548,45126
3111563,45127
3111579,45128
3111669,45129
3111683,45130
3111697,45131
3111769,45132
3111780,45133
3111789,45134
3111858,45135
3111869,45136
3111936,45137
3111947,45138
3111956,45139
3112025,45140
3112036,45141
3112047,45142
3112216,45143
3112227,45144
3112293,45145
3112304,45146
3112315,45147
3112392,45148
3112403,45149
3112414,45150
3112558,45151
3112572,45152
3112586,45153
3112692,45154
3112789,45155
3112800,45156
3112811,45157
3113014,45158
3113236,45159
3113370,45160
3113479,45161
3113596,45162
3113975,45163
3114189,45164
3114205,45165
3114389,45166
3114405,45167
3114508,45168
3114780,45169
3114795,45170
3114958,45171
3114975,45172
3114992,45173
3115072,45174
3115089,45175
3115106,45176
3115186,45177
3115200,45178
3115215,45179
3115319,45180
3115333,45181
3115440,45182
3115544,45183
3115616,45184
3115627,45185
3115636,45186
3115705,45187
3115716,45188
3115727,45189
3115818,45190
3115898,45191
3116160,45192
3116174,45193
3116188,45194
3116285,45195
3116296,45196
3116367,45197
3116378,45198
3116389,45199
3116461,45200
3116472,45201
3116591,45202
3116786,45203
3116801,45204
3116870,45205
3116884,45206
3116898,45207
3116968,45208
3117227,45209
3117241,45210
3117366,45211
3117468,45212
3117482,45213
3117995,45214
3118117,45215
3118310,45216
3118324,45217
3118402,45218
3118416,45219
3118430,45220
3118526,45221
3118542,45222
3118558,45223
3118648,45224
3118662,45225
3118769,45226
3118780,45227
3118791,45228
3118978,45229
3118992,45230
3119203,45231
3119217,45232
3119436,45233
3119455,45234
3119474,45235
3119521,45236
3119537,45237
3119553,45238
3119637,45239
3119651,45240
3119838,45241
3119865,45242
3119965,45243
3120375,45244
3120389,45245
3120472,45246
3120486,45247
3120555,45248
3120570,45249
3120678,45250
3120692,45251
3120796,45252
3120882,45253
3120947,45254
3120958,45255
3120969,45256
3121050,45257
3121134,45258
3121202,45259
3121229,45260
3121301,45261
3121312,45262
3121323,45263
3121414,45264
3121429,45265
3121443,45266
3121546,45267
3121663,45268
3121677,45269
3121777,45270
3122015,45271
3122029,45272
3122136,45273
3122150,45274
3122222,45275
3122233,45276
3122243,45277
3122314,45278
3122325,45279
3122335,45280
3122408,45281
3122435,45282
3122528,45283
3122542,45284
3122616,45285
3122630,45286
3122644,45287
3122728,45288
3122844,45289
3122927,45290
3122941,45291
3123022,45292
3123144,45293
3123227,45294
3123238,45295
3123321,45296
3123449,45297
3123567,45298
3123663,45299
3123756,45300
3123864,45301
3123875,45302
3123958,45303
3123969,45304
3123978,45305
3124172,45306
3124572,45307
3124586,45308
3124693,45309
3124707,45310
3124721,45311
3124945,45312
3125051,45313
3125065,45314
3125160,45315
3125232,45316
3125243,45317
3125252,45318
3125321,45319
3125332,45320
3125341,45321
3125410,45322
3125421,45323
3125430,45324
3125499,45325
3125510,45326
3125519,45327
3125588,45328
3125599,45329
3125679,45330
3125800,45331
3125901,45332
3125915,45333
3125929,45334
3126168,45335
3126266,45336
3126277,45337
3126349,45338
3126360,45339
3126370,45340
3126459,45341
3126473,45342
3126550,45343
3126561,45344
3126632,45345
3126643,45346
3126654,45347
3126729,45348
3126740,45349
3126749,45350
3127137,45351
3127236,45352
3127353,45353
3127452,45354
3127624,45355
3127639,45356
3127740,45357
3127770,45358
3127842,45359
3127853,45360
3127927,45361
3127938,45362
3127949,45363
3128020,45364
3128031,45365
3128098,45366
3128109,45367
3128118,45368
3128303,45369
3128387,45370
3128584,45371
3128712,45372
3128727,45373
3128904,45374
3128932,45375
3129024,45376
3129051,45377
3129123,45378
3129134,45379
3129145,45380
3129223,45381
3129237,45382
3129323,45383
3129389,45384
3129400,45385
3129411,45386
3129516,45387
3129612,45388
3129626,45389
3129709,45390
3129720,45391
3129825,45392
3129926,45393
3130014,45394
3130101,45395
3130115,45396
3130130,45397
3130237,45398
3130248,45399
3130259,45400
3130579,45401
3130593,45402
3130681,45403
3130692,45404
3130778,45405
3130872,45406
3131560,45407
3131714,45408
3131937,45409
3131951,45410
3132107,45411
3132124,45412
3132141,45413
3132336,45414
3132350,45415
3132439,45416
3132554,45417
3132664,45418
3132776,45419
3132969,45420
3133074,45421
3133089,45422
3133180,45423
3133264,45424
3133373,45425
3133402,45426
3133494,45427
3133568,45428
3133584,45429
3133601,45430
3133693,45431
3133720,45432
3133800,45433
3133814,45434
3133908,45435
3133923,45436
3134007,45437
3134022,45438
3134036,45439
3134295,45440
3134309,45441
3134324,45442
3134405,45443
3134504,45444
3134612,45445
3134628,45446
3134643,45447
3134823,45448
3135044,45449
3135163,45450
3135262,45451
3135276,45452
3135290,45453
3135397,45454
3135411,45455
3135500,45456
3135573,45457
3135588,45458
3135774,45459
3135839,45460
3135969,45461
3136021,45462
3136037,45463
3136056,45464
3136154,45465
3136165,45466
3136176,45467
3136256,45468
3136332,45469
3136347,45470
3136432,45471
3136740,45472
3136906,45473
3136920,45474
3136934,45475
3137027,45476
3137042,45477
3137056,45478
3137143,45479
3137241,45480
3137333,45481
3137411,45482
3137538,45483
3137782,45484
3137797,45485
3138036,45486
3138122,45487
3138243,45488
3138258,45489
3138272,45490
3138354,45491
3138371,45492
3138388,45493
3138547,45494
3138634,45495
3138645,45496
3138720,45497
3138731,45498
3138742,45499
3138814,45500
3138825,45501
3138895,45502
3138909,45503
3138923,45504
3139265,45505
3139410,45506
3139473,45507
3139501,45508
3139622,45509
3139843,45510
3139857,45511
3139990,45512
3140095,45513
3140192,45514
3140283,45515
3140412,45516
3140520,45517
3140617,45518
3140632,45519
3140712,45520
3140730,45521
3140859,45522
3140944,45523
3141055,45524
3141140,45525
3141240,45526
3141254,45527
3141337,45528
3141352,45529
3141546,45530
3141560,45531
3141574,45532
3141663,45533
3141677,45534
3141692,45535
3141878,45536
3141905,45537
3141982,45538
3141993,45539
3142003,45540
3142171,45541
3142182,45542
3142193,45543
3142290,45544
3142301,45545
3142368,45546
3142379,45547
3142390,45548
3142482,45549
3142645,45550
3142766,45551
3142876,45552
3142956,45553
3142972,45554
3142987,45555
3143105,45556
3143119,45557
3143189,45558
3143266,45559
3143294,45560
3143356,45561
3143394,45562
3143484,45563
3143677,45564
3143705,45565
3143780,45566
3143791,45567
3143801,45568
3143875,45569
3143886,45570
3143897,45571
3143968,45572
3143979,45573
3143989,45574
3144161,45575
3144243,45576
3144321,45577
3144332,45578
3144343,45579
3144411,45580
3144439,45581
3144502,45582
3144653,45583
3144670,45584
3144687,45585
3145044,45586
3145162,45587
3145260,45588
3145275,45589
3145364,45590
3145576,45591
3145685,45592
3145699,45593
3145767,45594
3145781,45595
3145878,45596
3145892,45597
3145989,45598
3146000,45599
3146009,45600
3146125,45601
3146200,45602
3146323,45603
3146505,45604
3146773,45605
3146787,45606
3146857,45607
3146871,45608
3146950,45609
3147093,45610
3147169,45611
3147267,45612
3147282,45613
3147297,45614
3147380,45615
3147476,45616
3147487,45617
3147564,45618
3147647,45619
3147765,45620
3147848,45621
3147859,45622
3148128,45623
3148200,45624
3148211,45625
3148222,45626
3148369,45627
3148605,45628
3148840,45629
3148851,45630
3148934,45631
3149017,45632
3149028,45633
3149095,45634
3149359,45635
3149596,45636
3149690,45637
3149764,45638
3149778,45639
3149889,45640
3149904,45641
3150113,45642
3150127,45643
3150141,45644
3150248,45645
3150354,45646
3150368,45647
3150484,45648
3150802,45649
3150817,45650
3150892,45651
3150903,45652
3150989,45653
3151085,45654
3151178,45655
3151189,45656
3151274,45657
3151288,45658
3151396,45659
3151461,45660
3151472,45661
3151481,45662
3151550,45663
3151561,45664
3151572,45665
3151677,45666
3151691,45667
3151777,45668
3151870,45669
3151978,45670
3152071,45671
3152154,45672
3152247,45673
3152258,45674
3152342,45675
3152428,45676
3152521,45677
3152614,45678
3152698,45679
3152795,45680
3152868,45681
3152883,45682
3152956,45683
3152967,45684
3152978,45685
3153048,45686
3153063,45687
3153075,45688
3153147,45689
3153158,45690
3153169,45691
3153240,45692
3153251,45693
3153261,45694
3153357,45695
3153368,45696
3153377,45697
3153446,45698
3153457,45699
3153468,45700
3153540,45701
3153551,45702
3153562,45703
3153634,45704
3153645,45705
3153656,45706
3153753,45707
3153764,45708
3153775,45709
3153847,45710
3153858,45711
3153869,45712
3154054,45713
3154173,45714
3154281,45715
3154399,45716
3154410,45717
3154488,45718
3154499,45719
3154510,45720
3154626,45721
3154813,45722
3154827,45723
3155143,45724
3155313,45725
3155327,45726
3155419,45727
3155430,45728
3155441,45729
3155512,45730
3155523,45731
3155590,45732
3155601,45733
3155612,45734
3155683,45735
3155694,45736
3155704,45737
3155775,45738
3155786,45739
3155958,45740
3155972,45741
3156102,45742
3156118,45743
3156282,45744
3156299,45745
3156400,45746
3156461,45747
3156482,45748
3156503,45749
3156583,45750
3156598,45751
3156706,45752
3156724,45753
3156857,45754
3156872,45755
3156978,45756
3156992,45757
3157066,45758
3157153,45759
3157168,45760
3157183,45761
3157333,45762
3157349,45763
3157468,45764
3157673,45765
3157688,45766
3157703,45767
3157762,45768
3157780,45769
3157795,45770
3157852,45771
3157867,45772
3157882,45773
3157971,45774
3158195,45775
